paths,xmin,ymin,xmax,ymax
n02105162-malinois\n02105162_8043.jpg,0.05,0.21388888888888888,0.6666666666666666,0.7833333333333333
n02105162-malinois\n02105162_8072.jpg,0.176,0.152,0.996,0.9306666666666666
n02105162-malinois\n02105162_824.jpg,0.007425742574257425,0.0321285140562249,0.995049504950495,0.9859437751004017
n02105162-malinois\n02105162_8242.jpg,0.32,0.11466666666666667,0.756,0.9973333333333333
n02105162-malinois\n02105162_854.jpg,0.022988505747126436,0.025078369905956112,0.9808429118773946,0.9937304075235109
n02105162-malinois\n02105162_8612.jpg,0.07222222222222222,0.032679738562091505,0.7444444444444445,0.6993464052287581
n02105162-malinois\n02105162_8631.jpg,0.2,0.154,0.82,0.836
n02105162-malinois\n02105162_8830.jpg,0.10810810810810811,0.252,0.8918918918918919,0.882
n02105162-malinois\n02105162_8841.jpg,0.184,0.0,0.996,0.9973333333333333
n02105162-malinois\n02105162_8896.jpg,0.25903614457831325,0.08,0.8765060240963856,0.996
n02105162-malinois\n02105162_893.jpg,0.002,0.02,0.852,0.9825
n02105162-malinois\n02105162_8950.jpg,0.432,0.334,0.9946666666666667,0.8
n02105162-malinois\n02105162_909.jpg,0.0,0.088,0.996,0.9973333333333333
n02105162-malinois\n02105162_9188.jpg,0.324,0.07207207207207207,0.824,0.9159159159159159
n02105162-malinois\n02105162_9368.jpg,0.044,0.30666666666666664,0.782,0.6853333333333333
n02105162-malinois\n02105162_9410.jpg,0.234,0.14133333333333334,0.592,0.776
n02105162-malinois\n02105162_9557.jpg,0.004,0.0,0.85,0.9969879518072289
n02105162-malinois\n02105162_957.jpg,0.384,0.25825825825825827,0.704,0.8798798798798799
n02105162-malinois\n02105162_9821.jpg,0.198,0.05105105105105105,0.668,0.996996996996997
n02105162-malinois\n02105162_9919.jpg,0.27,0.06666666666666667,0.622,0.976
n02105162-malinois\n02105162_9927.jpg,0.208,0.37866666666666665,0.746,0.8906666666666667
n02105162-malinois\n02105162_9934.jpg,0.16049382716049382,0.0,0.8024691358024691,0.924
n02105162-malinois\n02105162_9969.jpg,0.10416666666666667,0.046875,0.8888888888888888,0.890625
n02105162-malinois\n02105162_9995.jpg,0.218,0.3704819277108434,0.792,0.8704819277108434
n02105251-briard\n02105251_12.jpg,0.2710843373493976,0.116,0.8524096385542169,0.83
n02105251-briard\n02105251_1201.jpg,0.042,0.10933333333333334,0.996,0.992
n02105251-briard\n02105251_1240.jpg,0.054,0.24266666666666667,0.95,0.7786666666666666
n02105251-briard\n02105251_1382.jpg,0.08333333333333333,0.035555555555555556,0.9066666666666666,0.9511111111111111
n02105251-briard\n02105251_1588.jpg,0.014563106796116505,0.012,0.9563106796116505,0.984
n02105251-briard\n02105251_1676.jpg,0.065,0.08791208791208792,0.88,0.9945054945054945
n02105251-briard\n02105251_1725.jpg,0.008,0.018666666666666668,0.99,0.9226666666666666
n02105251-briard\n02105251_224.jpg,0.22,0.08108108108108109,0.894,0.96996996996997
n02105251-briard\n02105251_2317.jpg,0.095,0.05789473684210526,0.955,0.9947368421052631
n02105251-briard\n02105251_2406.jpg,0.066,0.0,0.998,0.8026666666666666
n02105251-briard\n02105251_2439.jpg,0.13310580204778158,0.07088607594936709,0.7559726962457338,0.9265822784810127
n02105251-briard\n02105251_2480.jpg,0.05789473684210526,0.022988505747126436,0.8473684210526315,0.9808429118773946
n02105251-briard\n02105251_252.jpg,0.06,0.04,0.84,0.968
n02105251-briard\n02105251_2591.jpg,0.13150684931506848,0.14,0.8273972602739726,0.724
n02105251-briard\n02105251_2626.jpg,0.0,0.01,0.929757343550447,0.9975
n02105251-briard\n02105251_2656.jpg,0.10833333333333334,0.044444444444444446,0.7666666666666667,0.9388888888888889
n02105251-briard\n02105251_2983.jpg,0.082,0.02336448598130841,0.958,0.9953271028037384
n02105251-briard\n02105251_3265.jpg,0.056666666666666664,0.15481171548117154,0.7466666666666667,0.8661087866108786
n02105251-briard\n02105251_3389.jpg,0.0,0.02962962962962963,0.86,0.9925925925925926
n02105251-briard\n02105251_3407.jpg,0.185,0.023255813953488372,0.89,0.9941860465116279
n02105251-briard\n02105251_3436.jpg,0.11428571428571428,0.0,0.8785714285714286,0.985
n02105251-briard\n02105251_3551.jpg,0.002,0.05105105105105105,0.996,0.9039039039039038
n02105251-briard\n02105251_3718.jpg,0.14677419354838708,0.12637362637362637,0.9967741935483871,0.9706959706959707
n02105251-briard\n02105251_3729.jpg,0.04736842105263158,0.015,0.8789473684210526,0.925
n02105251-briard\n02105251_3746.jpg,0.005333333333333333,0.256,0.9893333333333333,0.972
n02105251-briard\n02105251_4027.jpg,0.15714285714285714,0.02181818181818182,0.7828571428571428,0.9963636363636363
n02105251-briard\n02105251_4223.jpg,0.075,0.176,0.925,0.996
n02105251-briard\n02105251_4569.jpg,0.0048543689320388345,0.05291005291005291,0.9951456310679612,0.9947089947089947
n02105251-briard\n02105251_4659.jpg,0.009036144578313253,0.19,0.5632530120481928,0.93
n02105251-briard\n02105251_4802.jpg,0.36,0.012048192771084338,0.994,0.9909638554216867
n02105251-briard\n02105251_4893.jpg,0.0,0.036036036036036036,0.642,0.993993993993994
n02105251-briard\n02105251_4996.jpg,0.14,0.04242424242424243,0.922,0.996969696969697
n02105251-briard\n02105251_5065.jpg,0.0030120481927710845,0.274,0.4819277108433735,0.92
n02105251-briard\n02105251_5074.jpg,0.0,0.006024096385542169,0.694,0.9969879518072289
n02105251-briard\n02105251_5156.jpg,0.42,0.274,0.826,0.82
n02105251-briard\n02105251_5175.jpg,0.0,0.21021021021021022,0.968,0.972972972972973
n02105251-briard\n02105251_5303.jpg,0.06769230769230769,0.106,0.8092307692307692,0.86
n02105251-briard\n02105251_5304.jpg,0.416,0.31733333333333336,0.718,0.768
n02105251-briard\n02105251_5309.jpg,0.422,0.21021021021021022,0.784,0.8498498498498499
n02105251-briard\n02105251_5337.jpg,0.03178484107579462,0.122,0.9535452322738386,0.996
n02105251-briard\n02105251_5384.jpg,0.054,0.034666666666666665,0.648,0.9973333333333333
n02105251-briard\n02105251_5408.jpg,0.054,0.07261410788381743,0.68,0.9813278008298755
n02105251-briard\n02105251_5471.jpg,0.378,0.12951807228915663,0.616,0.7319277108433735
n02105251-briard\n02105251_5556.jpg,0.24,0.09009009009009009,0.724,0.918918918918919
n02105251-briard\n02105251_5570.jpg,0.0,0.25,0.952,0.996
n02105251-briard\n02105251_5630.jpg,0.362,0.1921921921921922,0.67,0.8678678678678678
n02105251-briard\n02105251_5641.jpg,0.436,0.5333333333333333,0.586,0.9386666666666666
n02105251-briard\n02105251_5649.jpg,0.0,0.11363636363636363,0.996,0.7954545454545454
n02105251-briard\n02105251_5677.jpg,0.348,0.03,0.788,0.88
n02105251-briard\n02105251_5706.jpg,0.238,0.224,0.824,0.984
n02105251-briard\n02105251_5775.jpg,0.0,0.003003003003003003,0.754,0.996996996996997
n02105251-briard\n02105251_5864.jpg,0.053811659192825115,0.06563706563706563,0.7713004484304933,0.9575289575289575
n02105251-briard\n02105251_5985.jpg,0.0,0.12,0.998,0.9973333333333333
n02105251-briard\n02105251_6138.jpg,0.28,0.0,0.998,0.9969879518072289
n02105251-briard\n02105251_6146.jpg,0.4,0.46987951807228917,0.702,0.9969879518072289
n02105251-briard\n02105251_6161.jpg,0.118,0.0,0.998,0.9973333333333333
n02105251-briard\n02105251_6206.jpg,0.002,0.005333333333333333,0.968,0.9946666666666667
n02105251-briard\n02105251_6300.jpg,0.23595505617977527,0.065,0.8838951310861424,0.965
n02105251-briard\n02105251_6301.jpg,0.046875,0.006355932203389831,0.9670138888888888,0.9872881355932204
n02105251-briard\n02105251_6335.jpg,0.0772626931567329,0.034,0.7262693156732892,0.996
n02105251-briard\n02105251_6366.jpg,0.21,0.4746666666666667,0.614,0.9866666666666667
n02105251-briard\n02105251_6376.jpg,0.002,0.058666666666666666,0.998,0.76
n02105251-briard\n02105251_6387.jpg,0.21084337349397592,0.086,0.7409638554216867,0.944
n02105251-briard\n02105251_6394.jpg,0.244,0.11746987951807229,0.714,0.9487951807228916
n02105251-briard\n02105251_6572.jpg,0.04,0.1639784946236559,0.816,0.9112903225806451
n02105251-briard\n02105251_6580.jpg,0.342,0.04819277108433735,0.694,0.9066265060240963
n02105251-briard\n02105251_6667.jpg,0.0,0.134,0.7397959183673469,0.996
n02105251-briard\n02105251_6705.jpg,0.196,0.072,0.838,0.9466666666666667
n02105251-briard\n02105251_673.jpg,0.152,0.0851063829787234,0.84,0.9308510638297872
n02105251-briard\n02105251_6805.jpg,0.11567164179104478,0.032,0.917910447761194,0.926
n02105251-briard\n02105251_6840.jpg,0.156,0.003003003003003003,0.75,0.996996996996997
n02105251-briard\n02105251_685.jpg,0.039634146341463415,0.025889967637540454,0.9786585365853658,0.9805825242718447
n02105251-briard\n02105251_6867.jpg,0.296,0.1536050156739812,0.71,0.8087774294670846
n02105251-briard\n02105251_6883.jpg,0.13150684931506848,0.1103448275862069,0.8958904109589041,0.9137931034482759
n02105251-briard\n02105251_6907.jpg,0.088,0.128,0.996,0.992
n02105251-briard\n02105251_6942.jpg,0.022727272727272728,0.02413793103448276,0.9,0.996551724137931
n02105251-briard\n02105251_6945.jpg,0.26,0.034666666666666665,0.996,0.9946666666666667
n02105251-briard\n02105251_6984.jpg,0.005333333333333333,0.2,0.9946666666666667,0.992
n02105251-briard\n02105251_6995.jpg,0.21606648199445982,0.144,0.7894736842105263,0.972
n02105251-briard\n02105251_7044.jpg,0.242,0.22281167108753316,0.722,0.9151193633952255
n02105251-briard\n02105251_7056.jpg,0.044,0.1393939393939394,0.808,0.8515151515151516
n02105251-briard\n02105251_7058.jpg,0.00303951367781155,0.176,0.9057750759878419,0.996
n02105251-briard\n02105251_7086.jpg,0.168,0.003003003003003003,0.954,0.993993993993994
n02105251-briard\n02105251_7090.jpg,0.656,0.27927927927927926,0.788,0.5555555555555556
n02105251-briard\n02105251_7115.jpg,0.11466666666666667,0.24,0.8453333333333334,0.906
n02105251-briard\n02105251_7127.jpg,0.134,0.06927710843373494,0.992,0.9939759036144579
n02105251-briard\n02105251_7170.jpg,0.015060240963855422,0.1,0.7680722891566265,0.98
n02105251-briard\n02105251_7171.jpg,0.154,0.23466666666666666,0.9,0.944
n02105251-briard\n02105251_7178.jpg,0.018,0.050666666666666665,0.996,0.9946666666666667
n02105251-briard\n02105251_7207.jpg,0.32,0.08433734939759036,0.798,0.786144578313253
n02105251-briard\n02105251_7223.jpg,0.236,0.0,0.958,0.7505070993914807
n02105251-briard\n02105251_7233.jpg,0.182,0.12760416666666666,0.966,0.8854166666666666
n02105251-briard\n02105251_7294.jpg,0.30933333333333335,0.266,0.8053333333333333,0.96
n02105251-briard\n02105251_7348.jpg,0.112,0.0,0.998,0.996996996996997
n02105251-briard\n02105251_7349.jpg,0.0,0.12012012012012012,0.998,0.996996996996997
n02105251-briard\n02105251_7356.jpg,0.060240963855421686,0.418,0.8674698795180723,0.84
n02105251-briard\n02105251_7430.jpg,0.003003003003003003,0.354,0.6726726726726727,0.996
n02105251-briard\n02105251_7434.jpg,0.31,0.09090909090909091,0.782,0.9973262032085561
n02105251-briard\n02105251_7579.jpg,0.002,0.07807807807807808,0.74,0.996996996996997
n02105251-briard\n02105251_7593.jpg,0.002,0.266304347826087,0.8,0.8260869565217391
n02105251-briard\n02105251_7600.jpg,0.002,0.021021021021021023,0.696,0.996996996996997
n02105251-briard\n02105251_7627.jpg,0.29846153846153844,0.174,0.9938461538461538,0.826
n02105251-briard\n02105251_7647.jpg,0.0030120481927710845,0.194,0.5391566265060241,0.906
n02105251-briard\n02105251_7654.jpg,0.346,0.16,0.7,0.8830769230769231
n02105251-briard\n02105251_7666.jpg,0.0,0.07530120481927711,0.596,0.9969879518072289
n02105251-briard\n02105251_7723.jpg,0.232,0.10133333333333333,0.814,0.904
n02105251-briard\n02105251_7738.jpg,0.288,0.08,0.848,0.9973333333333333
n02105251-briard\n02105251_7745.jpg,0.0026666666666666666,0.024,0.9946666666666667,0.996
n02105251-briard\n02105251_7750.jpg,0.0,0.222,0.7777777777777778,0.932
n02105251-briard\n02105251_7772.jpg,0.152,0.016,0.998,0.9973333333333333
n02105251-briard\n02105251_7797.jpg,0.2733333333333333,0.20444444444444446,0.61,0.9955555555555555
n02105251-briard\n02105251_7805.jpg,0.3116883116883117,0.23902439024390243,0.6883116883116883,0.7804878048780488
n02105251-briard\n02105251_7816.jpg,0.214,0.32432432432432434,0.58,0.7237237237237237
n02105251-briard\n02105251_7950.jpg,0.226,0.23115577889447236,0.744,0.8165829145728644
n02105251-briard\n02105251_7977.jpg,0.0,0.094,0.71875,0.996
n02105251-briard\n02105251_7996.jpg,0.21621621621621623,0.124,0.993993993993994,0.872
n02105251-briard\n02105251_8027.jpg,0.0,0.0,0.758,0.9813333333333333
n02105251-briard\n02105251_8075.jpg,0.03125,0.028409090909090908,0.84375,0.9971590909090909
n02105251-briard\n02105251_8078.jpg,0.002,0.02702702702702703,0.998,0.8648648648648649
n02105251-briard\n02105251_8082.jpg,0.304,0.0,0.738,0.9813333333333333
n02105251-briard\n02105251_8094.jpg,0.0,0.17717717717717718,0.998,0.996996996996997
n02105251-briard\n02105251_8161.jpg,0.0,0.0,0.998,0.8016085790884718
n02105251-briard\n02105251_8194.jpg,0.296,0.0,0.998,0.9973333333333333
n02105251-briard\n02105251_8210.jpg,0.0,0.24266666666666667,0.342,0.9333333333333333
n02105251-briard\n02105251_8229.jpg,0.472,0.32228915662650603,0.738,0.6506024096385542
n02105251-briard\n02105251_8240.jpg,0.0,0.216,0.904320987654321,0.996
n02105251-briard\n02105251_8296.jpg,0.526,0.06606606606606606,0.868,0.948948948948949
n02105251-briard\n02105251_8345.jpg,0.06336088154269973,0.074,0.8980716253443526,0.974
n02105251-briard\n02105251_8384.jpg,0.044,0.06875,0.818,0.91875
n02105251-briard\n02105251_853.jpg,0.16032608695652173,0.1023391812865497,0.657608695652174,0.8976608187134503
n02105251-briard\n02105251_8540.jpg,0.084,0.0737913486005089,0.928,0.9211195928753181
n02105251-briard\n02105251_8543.jpg,0.0,0.152,0.692,0.9973333333333333
n02105251-briard\n02105251_8552.jpg,0.25449101796407186,0.35,0.7335329341317365,0.736
n02105251-briard\n02105251_8560.jpg,0.214,0.06906906906906907,0.864,0.9669669669669669
n02105251-briard\n02105251_8570.jpg,0.19767441860465115,0.03142857142857143,0.9147286821705426,0.8485714285714285
n02105251-briard\n02105251_8587.jpg,0.0,0.042,0.993993993993994,0.832
n02105251-briard\n02105251_8629.jpg,0.0030120481927710845,0.136,0.8132530120481928,0.996
n02105251-briard\n02105251_8643.jpg,0.09912854030501089,0.07142857142857142,0.7995642701525054,0.8641456582633054
n02105251-briard\n02105251_866.jpg,0.14401294498381878,0.011428571428571429,0.901294498381877,0.9847619047619047
n02105251-briard\n02105251_8725.jpg,0.302,0.23466666666666666,0.876,0.9973333333333333
n02105251-briard\n02105251_8743.jpg,0.188,0.2702702702702703,0.71,0.8738738738738738
n02105251-briard\n02105251_8848.jpg,0.055,0.082,0.995,0.996
n02105251-briard\n02105251_8854.jpg,0.12333333333333334,0.12,0.8333333333333334,0.9745454545454545
n02105251-briard\n02105251_8857.jpg,0.426,0.5555555555555556,0.616,0.7755555555555556
n02105251-briard\n02105251_8859.jpg,0.406,0.21866666666666668,0.748,0.7813333333333333
n02105251-briard\n02105251_8870.jpg,0.106,0.03903903903903904,0.646,0.996996996996997
n02105251-briard\n02105251_8896.jpg,0.212,0.0,0.998,0.9975
n02105251-briard\n02105251_8911.jpg,0.164,0.0,0.998,0.9969879518072289
n02105251-briard\n02105251_8930.jpg,0.382,0.17066666666666666,0.768,0.9973333333333333
n02105251-briard\n02105251_8951.jpg,0.012,0.032,0.75,0.9973333333333333
n02105251-briard\n02105251_9020.jpg,0.018469656992084433,0.044,0.8522427440633246,0.874
n02105251-briard\n02105251_917.jpg,0.015873015873015872,0.026525198938992044,0.9911816578483245,0.9734748010610079
n02105412-kelpie\n02105412_1031.jpg,0.0,0.02,0.935,0.995
n02105412-kelpie\n02105412_1078.jpg,0.378,0.232,0.668,0.9573333333333334
n02105412-kelpie\n02105412_1106.jpg,0.0,0.304,0.634,0.9973333333333333
n02105412-kelpie\n02105412_1159.jpg,0.0,0.014,0.8186666666666667,0.996
n02105412-kelpie\n02105412_1201.jpg,0.336,0.050666666666666665,0.618,0.984
n02105412-kelpie\n02105412_1211.jpg,0.238,0.288,0.536,0.6026666666666667
n02105412-kelpie\n02105412_1217.jpg,0.31,0.2826666666666667,0.962,0.7626666666666667
n02105412-kelpie\n02105412_1222.jpg,0.2,0.08415841584158416,0.872,0.7524752475247525
n02105412-kelpie\n02105412_123.jpg,0.25,0.128,0.998,0.9973333333333333
n02105412-kelpie\n02105412_133.jpg,0.3153153153153153,0.124,0.6576576576576577,0.674
n02105412-kelpie\n02105412_1366.jpg,0.0,0.168,0.722,0.9946666666666667
n02105412-kelpie\n02105412_1371.jpg,0.0,0.136,0.79,0.9946666666666667
n02105412-kelpie\n02105412_1398.jpg,0.006,0.0,0.778,0.9973404255319149
n02105412-kelpie\n02105412_146.jpg,0.278,0.24074074074074073,0.63,0.9920634920634921
n02105412-kelpie\n02105412_1464.jpg,0.0,0.002,0.7801204819277109,0.966
n02105412-kelpie\n02105412_150.jpg,0.06166666666666667,0.08095238095238096,0.8566666666666667,0.9142857142857143
n02105412-kelpie\n02105412_1530.jpg,0.168,0.14873417721518986,0.996,0.8291139240506329
n02105412-kelpie\n02105412_1555.jpg,0.0,0.088,0.8092307692307692,0.996
n02105412-kelpie\n02105412_1757.jpg,0.236,0.04533333333333334,0.784,0.8133333333333334
n02105412-kelpie\n02105412_1795.jpg,0.0030120481927710845,0.0,0.9939759036144579,0.996
n02105412-kelpie\n02105412_1834.jpg,0.26,0.03015075376884422,0.75,0.9346733668341709
n02105412-kelpie\n02105412_1920.jpg,0.176,0.042666666666666665,0.598,0.952
n02105412-kelpie\n02105412_1925.jpg,0.246,0.11711711711711711,0.998,0.996996996996997
n02105412-kelpie\n02105412_1952.jpg,0.0,0.0,0.998,0.9973333333333333
n02105412-kelpie\n02105412_1968.jpg,0.044,0.0,0.998,0.9973333333333333
n02105412-kelpie\n02105412_1973.jpg,0.33,0.088,0.772,0.9973333333333333
n02105412-kelpie\n02105412_2067.jpg,0.0,0.04504504504504504,0.824,0.996996996996997
n02105412-kelpie\n02105412_2085.jpg,0.12,0.10933333333333334,0.998,0.9973333333333333
n02105412-kelpie\n02105412_216.jpg,0.154,0.0,0.918,0.9973333333333333
n02105412-kelpie\n02105412_2164.jpg,0.0,0.0,0.9939759036144579,0.992
n02105412-kelpie\n02105412_2183.jpg,0.322,0.018018018018018018,0.62,0.9669669669669669
n02105412-kelpie\n02105412_2212.jpg,0.0,0.09066666666666667,0.53,0.9973333333333333
n02105412-kelpie\n02105412_2249.jpg,0.23209169054441262,0.154,0.7593123209169055,0.72
n02105412-kelpie\n02105412_2301.jpg,0.06333333333333334,0.020958083832335328,0.9966666666666667,0.9970059880239521
n02105412-kelpie\n02105412_2320.jpg,0.436,0.29333333333333333,0.65,0.584
n02105412-kelpie\n02105412_2333.jpg,0.324,0.344,0.582,0.7493333333333333
n02105412-kelpie\n02105412_2355.jpg,0.03194103194103194,0.1,0.9484029484029484,0.962
n02105412-kelpie\n02105412_2386.jpg,0.078,0.06927710843373494,0.76,0.9969879518072289
n02105412-kelpie\n02105412_2391.jpg,0.262,0.22933333333333333,0.998,0.9973333333333333
n02105412-kelpie\n02105412_2451.jpg,0.108,0.03003003003003003,0.682,0.9219219219219219
n02105412-kelpie\n02105412_2454.jpg,0.10256410256410256,0.037142857142857144,0.9957264957264957,0.9942857142857143
n02105412-kelpie\n02105412_2496.jpg,0.39466666666666667,0.26,0.688,0.764
n02105412-kelpie\n02105412_251.jpg,0.322,0.25396825396825395,0.93,0.9973544973544973
n02105412-kelpie\n02105412_2589.jpg,0.022,0.2838541666666667,0.296,0.9765625
n02105412-kelpie\n02105412_2599.jpg,0.22133333333333333,0.154,0.64,0.962
n02105412-kelpie\n02105412_2620.jpg,0.404,0.02666666666666667,0.998,0.9973333333333333
n02105412-kelpie\n02105412_2631.jpg,0.0,0.06666666666666667,0.704,0.9973333333333333
